codigo_questao,questao,enunciado,alternativas
2017439020,"Questão enem2017439020

O comportamento do público, em geral, parece indicar o seguinte: o texto da peça de teatro não basta em si mesmo, não é uma obra de arte completa, pois ele só se realiza plenamente quando levado ao palco. Para quem pensa assim, ler um texto dramático equivale a comer a massa do bolo antes de ele ir para o forno. Mas ele só fica pronto mesmo depois que os atores deram vida àquelas emoções; que cenógrafos compuseram os espaços, refletindo externamente os conflitos internos dos envolvidos; que os figurinistas vestiram os corpos sofredores em movimento. 
LACERDA, R. Leitores. Metáfora, n. 7, abr. 2012.

Em um texto argumentativo, podem-se encontrar diferentes estratégias para guiar o leitor por um raciocínio e chegar a determinada conclusão. Para defender sua ideia a favor da incompletude do texto dramático fora do palco, o autor usa como estratégia argumentativo a:

A) comoção.
B) analogia.
C) identificação.
D) contextualização.
E) enumeração.
","

O comportamento do público, em geral, parece indicar o seguinte: o texto da peça de teatro não basta em si mesmo, não é uma obra de arte completa, pois ele só se realiza plenamente quando levado ao palco. Para quem pensa assim, ler um texto dramático equivale a comer a massa do bolo antes de ele ir para o forno. Mas ele só fica pronto mesmo depois que os atores deram vida àquelas emoções; que cenógrafos compuseram os espaços, refletindo externamente os conflitos internos dos envolvidos; que os figurinistas vestiram os corpos sofredores em movimento. 
LACERDA, R. Leitores. Metáfora, n. 7, abr. 2012.

Em um texto argumentativo, podem-se encontrar diferentes estratégias para guiar o leitor por um raciocínio e chegar a determinada conclusão. Para defender sua ideia a favor da incompletude do texto dramático fora do palco, o autor usa como estratégia argumentativo a:","A) comoção.
B) analogia.
C) identificação.
D) contextualização.
E) enumeração.
"
2017439021,"Questão enem2017439021


Disponível em: www.blognerdegeek.com. Acesso em: 7 mar. 2013 (adaptado).

Na tirinha, o leitor é conduzido a refletir sobre relacionamentos afetivos. A articulação dos recursos verbais e não verbais tem o objetivo de:

A) criticar a superficialidade com que as relações amorosas são expostas nas redes sociais.
B) negar antigos conceitos ou experiências afetivas ligadas à vida amorosa dos adolescentes.
C) enfatizar a importância de incorporar novas experiências na vida amorosa dos adolescentes.
D) valorizar as manifestações nas redes sociais como medida do sucesso de uma relação amorosa.
E) associar a popularidade de uma mensagem nas redes sociais à profundidade de uma relação amorosa.
","


Disponível em: www.blognerdegeek.com. Acesso em: 7 mar. 2013 (adaptado).

Na tirinha, o leitor é conduzido a refletir sobre relacionamentos afetivos. A articulação dos recursos verbais e não verbais tem o objetivo de:","A) criticar a superficialidade com que as relações amorosas são expostas nas redes sociais.
B) negar antigos conceitos ou experiências afetivas ligadas à vida amorosa dos adolescentes.
C) enfatizar a importância de incorporar novas experiências na vida amorosa dos adolescentes.
D) valorizar as manifestações nas redes sociais como medida do sucesso de uma relação amorosa.
E) associar a popularidade de uma mensagem nas redes sociais à profundidade de uma relação amorosa.
"
2017439022,"Questão enem2017439022

Acho que educar é como catar piolho na cabeça de criança.
É preciso ter confiança, perseverança e um certo despojamento.
É preciso, também, conquistar a confiança de quem se quer educar, para fazê-lo deitar no colo e ouvir histórias.
MUNDURUKU, D. Disponível em: http://caravanamekukradja.blogspot.com.br. Acesso em: 5 dez. 2012.

Concorrem para a estruturação e para a progressão das ideias no texto os seguintes recursos:

A) Comparação e enumeração.
B) Hiperonímia e antonímia.
C) Argumentação e citação.
D) Narração e retomada.
E) Pontuação e hipérbole.
","

Acho que educar é como catar piolho na cabeça de criança.
É preciso ter confiança, perseverança e um certo despojamento.
É preciso, também, conquistar a confiança de quem se quer educar, para fazê-lo deitar no colo e ouvir histórias.
MUNDURUKU, D. Disponível em: http://caravanamekukradja.blogspot.com.br. Acesso em: 5 dez. 2012.

Concorrem para a estruturação e para a progressão das ideias no texto os seguintes recursos:","A) Comparação e enumeração.
B) Hiperonímia e antonímia.
C) Argumentação e citação.
D) Narração e retomada.
E) Pontuação e hipérbole.
"
2017439023,"Questão enem2017439023

Chamou-me o bragantino e levou-me pelos corredores e pátios até ao hospício propriamente. Aí é que percebi que ficava e onde, na seção, na de indigentes, aquela em que a imagem do que a Desgraça pode sobre a vida dos homens é mais formidável. O mobiliário, o vestuário das camas, as camas, tudo é de uma pobreza sem par. Sem fazer monopólio, os loucos são da proveniência mais diversa, originando-se em geral das camadas mais pobres da nossa gente pobre. São de imigrantes italianos, portugueses e outros mais exóticos, são os negros roceiros, que teimam em dormir pelos desvãos das janelas sobre uma esteira esmolambada e uma manta sórdida; são copeiros, cocheiros, moços de cavalariça, trabalhadores braçais. No meio disto, muitos com educação, mas que a falta de recursos e proteção atira naquela geena social.
BARRETO, L. Diário do hospício e O cemitério dos vivos. São Paulo: Cosac & Naify, 2010.

No relato de sua experiência no sanatório onde foi interno, Lima Barreto expõe uma realidade social e humana marcada pela exclusão. Em seu testemunho, essa reclusão demarca uma:

A) medida necessária de intervenção terapêutica.
B) forma de punição indireta aos hábitos desregrados.
C) compensação para as desgraças dos indivíduos.
D) oportunidade de ressocialização em um novo ambiente.
E) conveniência da invisibilidade a grupos vulneráveis e periféricos.
","

Chamou-me o bragantino e levou-me pelos corredores e pátios até ao hospício propriamente. Aí é que percebi que ficava e onde, na seção, na de indigentes, aquela em que a imagem do que a Desgraça pode sobre a vida dos homens é mais formidável. O mobiliário, o vestuário das camas, as camas, tudo é de uma pobreza sem par. Sem fazer monopólio, os loucos são da proveniência mais diversa, originando-se em geral das camadas mais pobres da nossa gente pobre. São de imigrantes italianos, portugueses e outros mais exóticos, são os negros roceiros, que teimam em dormir pelos desvãos das janelas sobre uma esteira esmolambada e uma manta sórdida; são copeiros, cocheiros, moços de cavalariça, trabalhadores braçais. No meio disto, muitos com educação, mas que a falta de recursos e proteção atira naquela geena social.
BARRETO, L. Diário do hospício e O cemitério dos vivos. São Paulo: Cosac & Naify, 2010.

No relato de sua experiência no sanatório onde foi interno, Lima Barreto expõe uma realidade social e humana marcada pela exclusão. Em seu testemunho, essa reclusão demarca uma:","A) medida necessária de intervenção terapêutica.
B) forma de punição indireta aos hábitos desregrados.
C) compensação para as desgraças dos indivíduos.
D) oportunidade de ressocialização em um novo ambiente.
E) conveniência da invisibilidade a grupos vulneráveis e periféricos.
"
2017439024,"Questão enem2017439024

A tecnologia está, definitivamente, presente na vida cotidiana. Seja para consultar informações, conversar com amigos e familiares ou apenas entreter, a internet e os celulares não saem das mãos e mentes das pessoas. Por esse motivo, especialistas alertam: o uso excessivo dessas ferramentas pode viciar. O problema, dizem os especialistas, é o usuário conseguir diferenciar a dependência do uso considerado normal. Hoje, a internet e os celulares são ferramentas profissionais e de estudo.
MATSUURA, S. O Globo, 10 jun. 2013 (adaptado).

O desenvolvimento da sociedade está relacionado ao avanço das tecnologias, que estabelecem novos padrões de comportamento. De acordo com o texto, o alerta dos especialistas deve-se à:

A) insegurança do usuário, em razão do grande número de pessoas conectadas às redes sociais.
B) falta de credibilidade das informações transmitidas pelos meios de comunicação de massa.
C) comprovação por pesquisas de que os danos ao cérebro são muito maiores do que se pode imaginar.
D) subordinação das pessoas aos recursos oferecidos pelas novas tecnologias, a ponto de prejudicar suas vidas.
E) possibilidade de as pessoas se isolarem socialmente, em razão do uso das novas tecnologias de comunicação.
","

A tecnologia está, definitivamente, presente na vida cotidiana. Seja para consultar informações, conversar com amigos e familiares ou apenas entreter, a internet e os celulares não saem das mãos e mentes das pessoas. Por esse motivo, especialistas alertam: o uso excessivo dessas ferramentas pode viciar. O problema, dizem os especialistas, é o usuário conseguir diferenciar a dependência do uso considerado normal. Hoje, a internet e os celulares são ferramentas profissionais e de estudo.
MATSUURA, S. O Globo, 10 jun. 2013 (adaptado).

O desenvolvimento da sociedade está relacionado ao avanço das tecnologias, que estabelecem novos padrões de comportamento. De acordo com o texto, o alerta dos especialistas deve-se à:","A) insegurança do usuário, em razão do grande número de pessoas conectadas às redes sociais.
B) falta de credibilidade das informações transmitidas pelos meios de comunicação de massa.
C) comprovação por pesquisas de que os danos ao cérebro são muito maiores do que se pode imaginar.
D) subordinação das pessoas aos recursos oferecidos pelas novas tecnologias, a ponto de prejudicar suas vidas.
E) possibilidade de as pessoas se isolarem socialmente, em razão do uso das novas tecnologias de comunicação.
"
2017439025,"Questão enem2017439025

Doutor dos sentimentos
Veja quem é e o que pensa o português António Damásio, um dos maiores nomes da neurociência atual, sempre em busca de desvendar os mistérios do cérebro, das emoções e da consciência
Ele é baixo, usa óculos, tem cabelos brancos penteados para trás e costuma vestir terno e gravata.
A surpresa vem quando começa a falar. António Damásio não confirma em nada o clichê que se tem de cientista. Preocupado em ser o mais didático possível, tenta, pacientemente, com certa graça e até ironia, sempre que cabível, traduzir para os leigos estudos complexos sobre o cérebro. Português, Damásio é um dos principais expoentes da neurociência atual.
Diferentemente de outros neurocientistas, que acham que apenas a ciência tem respostas à compreensão da mente, Damásio considera que muitas ideias não provêm necessariamente daí. Para ele, um substrato imprescindível para entender a mente, a consciência, os sentimentos e as emoções advém da vida intuitiva, artística e intelectual. Fora dos meios científicos, o nome de Damásio começou a ser celebrado na década de 1990, quando lançou seu primeiro livro, uma obra que fala de emoção, razão e do cérebro humano.
TREFAUT, M. P. Disponível em: http://revistaplaneta.terra.com.br. Acesso em: 2 set. 2014 (adaptado).

Na organização do texto, a sequência que atende à função sociocomunicativa de apresentar objetivamente o cientista António Damásio é a:

A) descritiva, pois delineia um perfil do professor.
B) injuntiva, pois faz um convite à leitura de sua obra.
C) argumentativa, pois defende o seu comportamento incomum.
D) narrativa, pois são contados fatos relevantes ocorridos em sua vida.
E) expositiva, pois traz as impressões da autora a respeito de seu trabalho.
","

Doutor dos sentimentos
Veja quem é e o que pensa o português António Damásio, um dos maiores nomes da neurociência atual, sempre em busca de desvendar os mistérios do cérebro, das emoções e da consciência
Ele é baixo, usa óculos, tem cabelos brancos penteados para trás e costuma vestir terno e gravata.
A surpresa vem quando começa a falar. António Damásio não confirma em nada o clichê que se tem de cientista. Preocupado em ser o mais didático possível, tenta, pacientemente, com certa graça e até ironia, sempre que cabível, traduzir para os leigos estudos complexos sobre o cérebro. Português, Damásio é um dos principais expoentes da neurociência atual.
Diferentemente de outros neurocientistas, que acham que apenas a ciência tem respostas à compreensão da mente, Damásio considera que muitas ideias não provêm necessariamente daí. Para ele, um substrato imprescindível para entender a mente, a consciência, os sentimentos e as emoções advém da vida intuitiva, artística e intelectual. Fora dos meios científicos, o nome de Damásio começou a ser celebrado na década de 1990, quando lançou seu primeiro livro, uma obra que fala de emoção, razão e do cérebro humano.
TREFAUT, M. P. Disponível em: http://revistaplaneta.terra.com.br. Acesso em: 2 set. 2014 (adaptado).

Na organização do texto, a sequência que atende à função sociocomunicativa de apresentar objetivamente o cientista António Damásio é a:","A) descritiva, pois delineia um perfil do professor.
B) injuntiva, pois faz um convite à leitura de sua obra.
C) argumentativa, pois defende o seu comportamento incomum.
D) narrativa, pois são contados fatos relevantes ocorridos em sua vida.
E) expositiva, pois traz as impressões da autora a respeito de seu trabalho.
"
2017439026,"Questão enem2017439026

Pra onde vai essa estrada?
— Sô Augusto, pra onde vai essa estrada?
O senhor Augusto:
— Eu moro aqui há 30 anos, ela nunca foi pra parte nenhuma, não.
— Sô Augusto, eu estou dizendo se a gente for andando aonde a gente vai?
O senhor Augusto:
— Vai sair até nas Oropas, se o mar der vau.

Vocabulário
Vau: Lugar do rio ou outra porção de água onde esta é pouco funda e, por isso, pode ser transposta a pé ou a cavalo.
MAGALHÃES, L. L. A.; MACHADO, R. H. A. (Org.). Perdizes, suas histórias, sua gente, seu folclore. Perdizes: Prefeitura Municipal, 2005.

As anedotas são narrativas, reais ou inventadas, estruturadas com a finalidade de provocar o riso. O recurso expressivo que configura esse texto como uma anedota é o(a):

A) uso repetitivo da negação.
B) grafia do termo “Oropas”.
C) ambiguidade do verbo “ir”.
D) ironia das duas perguntas.
E) emprego de palavras coloquiais.
","

Pra onde vai essa estrada?
— Sô Augusto, pra onde vai essa estrada?
O senhor Augusto:
— Eu moro aqui há 30 anos, ela nunca foi pra parte nenhuma, não.
— Sô Augusto, eu estou dizendo se a gente for andando aonde a gente vai?
O senhor Augusto:
— Vai sair até nas Oropas, se o mar der vau.

Vocabulário
Vau: Lugar do rio ou outra porção de água onde esta é pouco funda e, por isso, pode ser transposta a pé ou a cavalo.
MAGALHÃES, L. L. A.; MACHADO, R. H. A. (Org.). Perdizes, suas histórias, sua gente, seu folclore. Perdizes: Prefeitura Municipal, 2005.

As anedotas são narrativas, reais ou inventadas, estruturadas com a finalidade de provocar o riso. O recurso expressivo que configura esse texto como uma anedota é o(a):","A) uso repetitivo da negação.
B) grafia do termo “Oropas”.
C) ambiguidade do verbo “ir”.
D) ironia das duas perguntas.
E) emprego de palavras coloquiais.
"
2017439027,"Questão enem2017439027


Disponível em: http://laphotodujour.hautetfort.com. Acesso em: 7 maio 2013.

Essa escultura foi produzida durante o período da ditadura stalinista, na ex-União Soviética, e representa o(a):

A) luta do proletariado soviético para sua emancipação do sistema vigente.
B) trabalhador soviético retratado de acordo com a realidade do período.
C) exaltação idealizada da capacidade de trabalho do povo soviético.
D) união de operários e camponeses soviéticos pela volta do regime czarista.
E) sofrimento de trabalhadores soviéticos pela opressão do regime stalinista.
","


Disponível em: http://laphotodujour.hautetfort.com. Acesso em: 7 maio 2013.

Essa escultura foi produzida durante o período da ditadura stalinista, na ex-União Soviética, e representa o(a):","A) luta do proletariado soviético para sua emancipação do sistema vigente.
B) trabalhador soviético retratado de acordo com a realidade do período.
C) exaltação idealizada da capacidade de trabalho do povo soviético.
D) união de operários e camponeses soviéticos pela volta do regime czarista.
E) sofrimento de trabalhadores soviéticos pela opressão do regime stalinista.
"
2017439028,"Questão enem2017439028

Este mês, a reportagem de capa veio do meu umbigo. Ou melhor, veio de um mal-estar que comecei a sentir na barriga. Sou meio italiano, pizzaiolo dos bons, herdei de minha avó uma daquelas velhas máquinas de macarrão a manivela. Cresci à base de farinha de trigo. Aí, do nada, comecei a ter alergias respiratórias que também pareciam estar ligadas à minha dieta. Comecei a peregrinar por médicos. Os exames diziam que não tinha nada errado comigo. Mas eu sentia, pô. Encontrei a resposta numa nutricionista: eu tinha intolerância a glúten e a lactose. Arrivederci, pizza. Tchau, cervejinha.
Notei também que as prateleiras dos mercados de repente ficaram cheias de produtos que pareciam ser feitos para mim: leite, queijo e iogurte sem lactose, bolo, biscoito e macarrão sem glúten. E o mais incrível é que esse setor do mercado parece ser o que está mais cheio de gente. E não é só no Brasil. Parece ser em todo Ocidente industrializado. Inclusive na Itália.
O tal glúten está na boca do povo, mas não está fácil entender a real. De um lado, a imprensa popular faz um escarcéu, sem no entanto explicar o tema a fundo. De outro, muitos médicos ficam na defensiva, insinuando que isso tudo não passa de modismo, sem fundamento científico. Mas eu sei muito bem que não é só modismo — eu sinto na barriga.
O tema é um vespeiro — e por isso julgamos que era hora de meter a colher, para separar o joio do trigo e dar respostas confiáveis às dúvidas que todo mundo tem.
BURGIERMAN, D. R. Tem algo grande aí. Superinteressante, n. 335, jul. 2014 (adaptado).

O gênero editorial de revista contém estratégias argumentativas para convencer o público sobre a relevância da matéria de capa. No texto, considerando a maneira como o autor se dirige aos leitores, constitui uma característica da argumentação desenvolvida o(a):

A) relato pessoal, que especifica o debate do assunto abordado.
B) exemplificação concreta, que desconstrói a generalidade dos fatos.
C) referência intertextual, que recorre a termos da gastronomia.
D) crítica direta, que denuncia o oportunismo das indústrias alimentícias.
E) vocabulário coloquial, que representa o estilo da revista.
","

Este mês, a reportagem de capa veio do meu umbigo. Ou melhor, veio de um mal-estar que comecei a sentir na barriga. Sou meio italiano, pizzaiolo dos bons, herdei de minha avó uma daquelas velhas máquinas de macarrão a manivela. Cresci à base de farinha de trigo. Aí, do nada, comecei a ter alergias respiratórias que também pareciam estar ligadas à minha dieta. Comecei a peregrinar por médicos. Os exames diziam que não tinha nada errado comigo. Mas eu sentia, pô. Encontrei a resposta numa nutricionista: eu tinha intolerância a glúten e a lactose. Arrivederci, pizza. Tchau, cervejinha.
Notei também que as prateleiras dos mercados de repente ficaram cheias de produtos que pareciam ser feitos para mim: leite, queijo e iogurte sem lactose, bolo, biscoito e macarrão sem glúten. E o mais incrível é que esse setor do mercado parece ser o que está mais cheio de gente. E não é só no Brasil. Parece ser em todo Ocidente industrializado. Inclusive na Itália.
O tal glúten está na boca do povo, mas não está fácil entender a real. De um lado, a imprensa popular faz um escarcéu, sem no entanto explicar o tema a fundo. De outro, muitos médicos ficam na defensiva, insinuando que isso tudo não passa de modismo, sem fundamento científico. Mas eu sei muito bem que não é só modismo — eu sinto na barriga.
O tema é um vespeiro — e por isso julgamos que era hora de meter a colher, para separar o joio do trigo e dar respostas confiáveis às dúvidas que todo mundo tem.
BURGIERMAN, D. R. Tem algo grande aí. Superinteressante, n. 335, jul. 2014 (adaptado).

O gênero editorial de revista contém estratégias argumentativas para convencer o público sobre a relevância da matéria de capa. No texto, considerando a maneira como o autor se dirige aos leitores, constitui uma característica da argumentação desenvolvida o(a):","A) relato pessoal, que especifica o debate do assunto abordado.
B) exemplificação concreta, que desconstrói a generalidade dos fatos.
C) referência intertextual, que recorre a termos da gastronomia.
D) crítica direta, que denuncia o oportunismo das indústrias alimentícias.
E) vocabulário coloquial, que representa o estilo da revista.
"
2017439029,"Questão enem2017439029

Como se apresentam os atos de ler e escrever no contexto dos canais de chat da internet? O próprio nome que designa estes espaços no meio virtual elucida que os leitores-escritores ali estão empenhados em efetivar uma conversação. Porém, não se trata de uma conversação nos moldes tradicionais, mas de um projeto discursivo que se realiza só e através das ferramentas do computador via canal eletrônico mediado por um software específico. A dimensão temporal deste tipo de interlocução caracteriza-se pela sincronicidade em tempo real, aproximando-se de uma conversa telefônica, porém, devido às especificidades do meio que põe os interlocutores em contato, estes devem escrever suas mensagens. Apesar da sensação de estarem falando, os enunciados que produzem são construídos num “texto falado por escrito”, numa “conversação com expressão gráfica”. A interação que se dá “tela a tela”, para que seja bem-sucedida, exige, além das habilidades técnicas anteriormente descritas, muito mais do que a simples habilidade linguística de seus interlocutores. No interior de uma enorme coordenação de ações, o fenômeno chat também envolve conhecimentos paralinguísticos e socioculturais que devem ser partilhados por seus usuários. Isso significa dizer que esta atividade comunicacional, assim como as demais, também apresenta uma vinculação situacional, ou seja, não pode a língua, nesta esfera específica da comunicação humana, ser separada do contexto em que se efetiva.
BERNARDES, A. S.; VIEIRA, P. M. T. Disponível em: www.anped.org.br. Acesso em: 14 ago. 2012.

No texto, descreve-se o chat como um tipo de conversação “tela a tela” por meio do computador e enfatiza-se a necessidade de domínio de diversas habilidades. Uma característica desse tipo de interação é a:

A) coordenação de ações, ou atitudes, que reflitam modelos de conversação tradicionais.
B) presença obrigatória de elementos iconográficos que reproduzam características do texto falado.
C) inserção sequencial de elementos discursivos que sejam similares aos de uma conversa telefônica.
D) produção de uma conversa que articula elementos das modalidades oral e escrita da língua.
E) agilidade na alternância de temas e de turnos conversacionais.
","

Como se apresentam os atos de ler e escrever no contexto dos canais de chat da internet? O próprio nome que designa estes espaços no meio virtual elucida que os leitores-escritores ali estão empenhados em efetivar uma conversação. Porém, não se trata de uma conversação nos moldes tradicionais, mas de um projeto discursivo que se realiza só e através das ferramentas do computador via canal eletrônico mediado por um software específico. A dimensão temporal deste tipo de interlocução caracteriza-se pela sincronicidade em tempo real, aproximando-se de uma conversa telefônica, porém, devido às especificidades do meio que põe os interlocutores em contato, estes devem escrever suas mensagens. Apesar da sensação de estarem falando, os enunciados que produzem são construídos num “texto falado por escrito”, numa “conversação com expressão gráfica”. A interação que se dá “tela a tela”, para que seja bem-sucedida, exige, além das habilidades técnicas anteriormente descritas, muito mais do que a simples habilidade linguística de seus interlocutores. No interior de uma enorme coordenação de ações, o fenômeno chat também envolve conhecimentos paralinguísticos e socioculturais que devem ser partilhados por seus usuários. Isso significa dizer que esta atividade comunicacional, assim como as demais, também apresenta uma vinculação situacional, ou seja, não pode a língua, nesta esfera específica da comunicação humana, ser separada do contexto em que se efetiva.
BERNARDES, A. S.; VIEIRA, P. M. T. Disponível em: www.anped.org.br. Acesso em: 14 ago. 2012.

No texto, descreve-se o chat como um tipo de conversação “tela a tela” por meio do computador e enfatiza-se a necessidade de domínio de diversas habilidades. Uma característica desse tipo de interação é a:","A) coordenação de ações, ou atitudes, que reflitam modelos de conversação tradicionais.
B) presença obrigatória de elementos iconográficos que reproduzam características do texto falado.
C) inserção sequencial de elementos discursivos que sejam similares aos de uma conversa telefônica.
D) produção de uma conversa que articula elementos das modalidades oral e escrita da língua.
E) agilidade na alternância de temas e de turnos conversacionais.
"
2017439030,"Questão enem2017439030

TEXTO I

Frevo: Dança de rua e de salão, é a grande alucinação do Carnaval pernambucano. Trata-se de uma marcha de ritmo frenético, que é a sua característica principal. E a multidão ondulando, nos meneios da dança, fica a ferver. E foi dessa ideia de fervura (o povo pronuncia frevura, frever) que se criou o nome frevo.
CASCUDO, L. C. Dicionário do folclore brasileiro. São Paulo: Global, 2001 (adaptado).

TEXTO II

Frevo é Patrimônio Imaterial da Humanidade
O frevo, ritmo genuinamente pernambucano, agora é do mundo. A música que hipnotiza milhões de foliões e dá o tom do Carnaval no estado foi oficialmente reconhecida como Patrimônio Imaterial da Humanidade. O anúncio foi feito em Paris, nesta quarta-feira, durante cerimônia da Organização das Nações Unidas para a Educação, a Ciência e a Cultura (Unesco).
Disponível em: www.diariodepernambuco.com.br. Acesso em: 14 jun. 2015.

Apesar de abordarem o mesmo tema, os textos I e II diferenciam-se por pertencerem a gêneros que cumprem, respectivamente, a função social de:

A) resumir e avaliar.
B) analisar e reportar.
C) definir e informar.
D) comentar e explanar.
E) discutir e conscientizar.
","

TEXTO I

Frevo: Dança de rua e de salão, é a grande alucinação do Carnaval pernambucano. Trata-se de uma marcha de ritmo frenético, que é a sua característica principal. E a multidão ondulando, nos meneios da dança, fica a ferver. E foi dessa ideia de fervura (o povo pronuncia frevura, frever) que se criou o nome frevo.
CASCUDO, L. C. Dicionário do folclore brasileiro. São Paulo: Global, 2001 (adaptado).

TEXTO II

Frevo é Patrimônio Imaterial da Humanidade
O frevo, ritmo genuinamente pernambucano, agora é do mundo. A música que hipnotiza milhões de foliões e dá o tom do Carnaval no estado foi oficialmente reconhecida como Patrimônio Imaterial da Humanidade. O anúncio foi feito em Paris, nesta quarta-feira, durante cerimônia da Organização das Nações Unidas para a Educação, a Ciência e a Cultura (Unesco).
Disponível em: www.diariodepernambuco.com.br. Acesso em: 14 jun. 2015.

Apesar de abordarem o mesmo tema, os textos I e II diferenciam-se por pertencerem a gêneros que cumprem, respectivamente, a função social de:","A) resumir e avaliar.
B) analisar e reportar.
C) definir e informar.
D) comentar e explanar.
E) discutir e conscientizar.
"
2017439031,"Questão enem2017439031

A madrasta retalhava um tomate em fatias, assim finas, capaz de envenenar a todos. Era possível entrever o arroz branco do outro lado do tomate, tamanha a sua transparência. Com a saudade evaporando pelos olhos, eu insistia em justificar a economia que administrava seus gestos. Afiando a faca no cimento frio da pia, ela cortava o tomate vermelho, sanguíneo, maduro, como se degolasse cada um de nós. Seis. O pai, amparado pela prateleira da cozinha, com o suor desinfetando o ar, tamanho o cheiro do álcool, reparava na fome dos filhos. Enxergava o manejo da faca desafiando o tomate e, por certo, nos pensava devorados pelo vento ou tempestade, segundo decretava a nova mulher. Todos os dias — cotidianamente — havia tomate para o almoço. Eles germinavam em todas as estações. Jabuticaba, manga, laranja, floresciam cada uma em seu tempo. Tomate, não. Ele frutificava, continuamente, sem demandar adubo além do ciúme. Eu desconhecia se era mais importante o tomate ou o ritual de cortá-lo. As fatias delgadas escreviam um ódio e só aqueles que se sentem intrusos ao amor podem tragar.
QUEIRÓS, B. C. Vermelho amargo. São Paulo: Cosac & Naify, 2011.

Ao recuperar a memória da infância, o narrador destaca a importância do tomate nos almoços da família e a ação da madrasta ao prepará-lo. A insistência nessa imagem é um procedimento estético que evidencia a:

A) saudade do menino em relação à sua mãe.
B) insegurança do pai diante da fome dos filhos.
C) raiva da madrasta pela indiferença do marido.
D) resistência das crianças quanto ao carinho da madrasta.
E) convivência conflituosa entre o menino e a esposa do pai.
","

A madrasta retalhava um tomate em fatias, assim finas, capaz de envenenar a todos. Era possível entrever o arroz branco do outro lado do tomate, tamanha a sua transparência. Com a saudade evaporando pelos olhos, eu insistia em justificar a economia que administrava seus gestos. Afiando a faca no cimento frio da pia, ela cortava o tomate vermelho, sanguíneo, maduro, como se degolasse cada um de nós. Seis. O pai, amparado pela prateleira da cozinha, com o suor desinfetando o ar, tamanho o cheiro do álcool, reparava na fome dos filhos. Enxergava o manejo da faca desafiando o tomate e, por certo, nos pensava devorados pelo vento ou tempestade, segundo decretava a nova mulher. Todos os dias — cotidianamente — havia tomate para o almoço. Eles germinavam em todas as estações. Jabuticaba, manga, laranja, floresciam cada uma em seu tempo. Tomate, não. Ele frutificava, continuamente, sem demandar adubo além do ciúme. Eu desconhecia se era mais importante o tomate ou o ritual de cortá-lo. As fatias delgadas escreviam um ódio e só aqueles que se sentem intrusos ao amor podem tragar.
QUEIRÓS, B. C. Vermelho amargo. São Paulo: Cosac & Naify, 2011.

Ao recuperar a memória da infância, o narrador destaca a importância do tomate nos almoços da família e a ação da madrasta ao prepará-lo. A insistência nessa imagem é um procedimento estético que evidencia a:","A) saudade do menino em relação à sua mãe.
B) insegurança do pai diante da fome dos filhos.
C) raiva da madrasta pela indiferença do marido.
D) resistência das crianças quanto ao carinho da madrasta.
E) convivência conflituosa entre o menino e a esposa do pai.
"
2017439032,"Questão enem2017439032

TEXTO I 


DUCHAMP, M. Roda de bicicleta. Barcelona: Polígrafa, 1995.

TEXTO II

Ao ser questionado sobre seu processo de criação de ready-mades, Marcel Duchamp afirmou:
— Isto dependia do objeto; em geral, era preciso tomar cuidado com o seu look. É muito difícil escolher um objeto porque depois de quinze dias você começa a gostar dele ou a detestá-lo. É preciso chegar a qualquer coisa com uma indiferença tal que você não tenha nenhuma emoção estética. A escolha do ready-made é sempre baseada na indiferença visual e, ao mesmo tempo, numa ausência total de bom ou mau gosto.
CABANNE, P. Marcel Duchamp: engenheiro do tempo perdido. São Paulo: Perspectiva, 1987 (adaptado).

Relacionando o texto e a imagem da obra, entende-se que o artista Marcel Duchamp, ao criar os ready-mades, inaugurou um modo de fazer arte que consiste em:

A) designar ao artista de vanguarda a tarefa de ser o artífice da arte do século XX.
B) considerar a forma dos objetos como elemento essencial da obra de arte.
C) revitalizar de maneira radical o conceito clássico do belo na arte.
D) criticar os princípios que determinam o que é uma obra de arte.
E) atribuir aos objetos industriais o status de obra de arte.
","

TEXTO I 


DUCHAMP, M. Roda de bicicleta. Barcelona: Polígrafa, 1995.

TEXTO II

Ao ser questionado sobre seu processo de criação de ready-mades, Marcel Duchamp afirmou:
— Isto dependia do objeto; em geral, era preciso tomar cuidado com o seu look. É muito difícil escolher um objeto porque depois de quinze dias você começa a gostar dele ou a detestá-lo. É preciso chegar a qualquer coisa com uma indiferença tal que você não tenha nenhuma emoção estética. A escolha do ready-made é sempre baseada na indiferença visual e, ao mesmo tempo, numa ausência total de bom ou mau gosto.
CABANNE, P. Marcel Duchamp: engenheiro do tempo perdido. São Paulo: Perspectiva, 1987 (adaptado).

Relacionando o texto e a imagem da obra, entende-se que o artista Marcel Duchamp, ao criar os ready-mades, inaugurou um modo de fazer arte que consiste em:","A) designar ao artista de vanguarda a tarefa de ser o artífice da arte do século XX.
B) considerar a forma dos objetos como elemento essencial da obra de arte.
C) revitalizar de maneira radical o conceito clássico do belo na arte.
D) criticar os princípios que determinam o que é uma obra de arte.
E) atribuir aos objetos industriais o status de obra de arte.
"
