ano,dia,n_questao,texto
2019,2,Questão 95,"Glicólise é um processo que ocorre nas células, convertendo glicose em piruvato. Durante a prática de exercícios 
físicos que demandam grande quantidade de esforço, a glicose é completamente oxidada na presença de O2. 
Entretanto, em alguns casos, as células musculares podem sofrer um déficit de O2 e a glicose ser convertida em 
duas moléculas de ácido lático. As equações termoquímicas para a combustão da glicose e do ácido lático são, 
respectivamente, mostradas a seguir:
C6H12O6 (s) + 6 O2 (g) → 6 CO2 (g) + 6 H2O (l)      ∆cH = −2 800 kJ
CH3CH(OH)COOH (s) + 3 O2 (g) → 3 CO2 (g) + 3 H2O (l)      ∆cH = −1 344 kJ
O processo anaeróbico é menos vantajoso energeticamente porque
A libera 112 kJ por mol de glicose.
B libera 467 kJ por mol de glicose.
C libera 2 688 kJ por mol de glicose.
D absorve 1 344 kJ por mol de glicose.
E absorve 2 800 kJ por mol de glicose."
2019,2,Questão 96,"No quadro estão apresentadas informações sobre duas estratégias de sobrevivência que podem ser adotadas 
por algumas espécies de seres vivos.
Estratégia 1 Estratégia 2
Hábitat Mais instável e imprevisível Mais estável e previsível 
Potencial biótico Muito elevado Baixo 
Duração da vida Curta e com reprodução precoce Longa e com reprodução tardia 
Descendentes Muitos e com tamanho corporal pequeno Poucos e com tamanho corporal maior 
Tamanho populacional Variável Constante 
Na recuperação de uma área desmatada deveriam ser reintroduzidas primeiramente as espécies que adotam qual 
estratégia?
A Estratégia 1, pois essas espécies produzem descendentes pequenos, o que diminui a competição com outras 
espécies.
B Estratégia 2, pois essas espécies têm uma longa duração da vida, o que favorece a produção de muitos 
descendentes.
C Estratégia 1, pois essas espécies apresentam um elevado potencial biótico, o que facilita a rápida recolonização 
da área desmatada.
D Estratégia 2, pois essas espécies estão adaptadas a hábitats mais estáveis, o que corresponde ao ambiente de 
uma área desmatada.
E Estratégia 2, pois essas espécies apresentam um tamanho populacional constante, o que propicia uma 
recolonização mais estável da área desmatada.
*DO0725AZ3*"
2019,2,Questão 97,"As cutias, pequenos roedores das zonas tropicais, 
transportam pela boca as sementes que caem das 
árvores, mas, em vez de comê-las, enterram-nas em 
outro lugar. Esse procedimento lhes permite salvar a 
maioria de suas sementes enterradas para as épocas 
mais secas, quando não há frutos maduros disponíveis. 
Cientistas descobriram que as cutias roubam as 
sementes enterradas por outras, e esse comportamento 
de “ladroagem” faz com que uma mesma semente possa 
ser enterrada dezenas de vezes.
Disponível em: http://chc.cienciahoje.uol.com.br. Acesso em: 30 jul. 2012.
Essa “ladroagem” está associada à relação de
A sinfilia.
B predatismo.
C parasitismo.
D competição.
E comensalismo."
2019,2,Questão 98,"Os olhos humanos normalmente têm três tipos de 
cones responsáveis pela percepção das cores: um tipo 
para tons vermelhos, um para tons azuis e outro para tons 
verdes. As diversas cores que enxergamos são o resultado 
da percepção das cores básicas, como indica a figura.
Vermelho VerdeAmarelo
Branco
Azul
Magenta Ciano
A protanopia é um tipo de daltonismo em que há 
diminuição ou ausência de receptores da cor vermelha. 
Considere um teste com dois voluntários: uma pessoa 
com visão normal e outra com caso severo de protanopia. 
Nesse teste, eles devem escrever a cor dos cartões que 
lhes são mostrados. São utilizadas as cores indicadas 
na figura.
Para qual cartão os dois voluntários identificarão a 
mesma cor?
A Vermelho.
B Magenta.
C Amarelo.
D Branco.
E Azul."
2019,2,Questão 99,"A cada safra, a quantidade de café beneficiado 
é igual à quantidade de resíduos gerados pelo seu 
beneficiamento. O resíduo pode ser utilizado como 
fertilizante, pois contém cerca de 6,5% de pectina 
(um polissacarídeo), aproximadamente 25% de açúcares 
fermentáveis (frutose, sacarose e galactose), bem como 
resíduos de alcaloides (compostos aminados) que não 
foram extraídos no processo.
LIMA, L. K. S. et al. Utilização de resíduo oriundo da torrefação do 
café na agricultura em substituição à adubação convencional. 
 ACSA — Agropecuária Científica no Semi-Árido, 
v. 10, n. 1, jan.-mar., 2014 (adaptado).
Esse resíduo contribui para a fertilidade do solo, pois
A possibilita a reciclagem de carbono e nitrogênio.
B promove o deslocamento do alumínio, que é tóxico.
C melhora a compactação do solo por causa da 
presença de pectina.
D eleva o pH do solo em função da degradação dos 
componentes do resíduo.
E apresenta efeitos inibidores de crescimento para a 
maioria das espécies vegetais pela cafeína."
2019,2,Questão 100,"Um alimento orgânico deve apresentar em sua 
embalagem o selo de uma instituição certificadora, 
garantindo ao consumidor que, além de ser um alimento 
isento de agrotóxicos, também é produzido com técnicas 
planejadas e controladas. A técnica de produção desses 
alimentos causa menor impacto aos recursos naturais, 
contribuindo para melhorar a qualidade de vida das 
pessoas.
Nesse sistema de produção de alimentos vegetais, o 
controle de insetos é manejado por meio do(a)
A prática de adubação verde.
B emprego da compostagem.
C controle da irrigação do solo.
D utilização de predadores naturais.
E uso de sementes inoculadas com Rhizobium.
*DO0725AZ4*"
2019,2,Questão 101,"A eritropoetina (EPO) é um hormônio endógeno 
secretado pelos rins que influencia a maturação dos 
eritrócitos. Suas formas recombinantes, sintetizadas 
em laboratório, têm sido usadas por alguns atletas em 
esportes de resistência na busca por melhores resultados. 
No entanto, a administração da EPO recombinante no 
esporte foi proibida pelo Comitê Olímpico Internacional 
e seu uso considerado doping.
MARTELLI, A. Eritropoetina: síntese e liberação fisiológica e o uso de 
sua forma recombinante no esporte. Perspectivas Online: 
 biológicas & saúde, v. 10, n. 3, 2013 (adaptado).
Uma influência que esse doping poderá exercer na 
melhoria da capacidade física desses atletas está 
relacionada ao transporte de
A lipídios, para aumento do gasto calórico.
B ATP, para aumento da síntese hormonal.
C oxigênio, para aumento da produção de ATP.
D proteínas, para aumento da massa muscular.
E vitamina C, para aumento da integridade 
dos vasos sanguíneos."
2019,2,Questão 102,"O objetivo de recipientes isolantes térmicos é 
minimizar as trocas de calor com o ambiente externo. 
Essa troca de calor é proporcional à condutividade 
térmica k e à área interna das faces do recipiente, 
bem como à diferença de temperatura entre o 
ambiente externo e o interior do recipiente, além de ser 
inversamente proporcional à espessura das faces.
A fim de avaliar a qualidade de dois recipientes 
A (40 cm × 40 cm × 40 cm) e B (60 cm × 40 cm × 40 cm), 
de faces de mesma espessura, uma estudante compara 
suas condutividades térmicas kA e kB. Para isso suspende, 
dentro de cada recipiente, blocos idênticos de gelo a 
0 °C, de modo que suas superfícies estejam em contato 
apenas com o ar. Após um intervalo de tempo, ela abre 
os recipientes enquanto ambos ainda contêm um pouco 
de gelo e verifica que a massa de gelo que se fundiu no 
recipiente B foi o dobro da que se fundiu no recipiente A.
A razão kA
kB
 é mais próxima de
A 0,50.
B 0,67.
C 0,75.
D 1,33.
E 2,00."
2019,2,Questão 103,"Estudos mostram o desenvolvimento de biochips 
utilizados para auxiliar o diagnóstico de diabetes melito, 
doença evidenciada pelo excesso de glicose no organismo. 
O teste é simples e consiste em duas reações sequenciais 
na superfície do biochip, entre a amostra de soro sanguíneo 
do paciente, enzimas específicas e reagente (iodeto de 
potássio, KI), conforme mostrado na imagem.
Enzimas KI
CorSoro
Fluxo
(i) Biochip antes da adição de soro
(ii) Biochip após a adição de soro
Após a adição de soro sanguíneo, o fluxo desloca-
-se espontaneamente da esquerda para a direita (ii) 
promovendo reações sequenciais, conforme as 
equações 1 e 2. Na primeira, há conversão de glicose 
do sangue em ácido glucônico, gerando peróxido de 
hidrogênio:
Equação 1
C6H12O6 (aq) + O2 (g) + H2O (l) 
Enzimas  C6H12O7 (aq) + H2O2 (aq)
Na segunda, o peróxido de hidrogênio reage com 
íons iodeto gerando o íon tri-iodeto, água e oxigênio.
Equação 2
2 H2O2 (aq) + 3 l− (aq)   I3− (aq) + 2 H2O (I) + O2 (g) 
GARCIA, P. T. et al. A Handheld Stamping Process to Fabricate 
Microfluidic Paper-Based Analytical Devices with Chemically 
Modified Surface for Clinical Assays. RSC Advances, 
v. 4, 13 ago. 2014 (adaptado).
O tipo de reação que ocorre na superfície do biochip, 
nas duas reações do processo, é
A análise.
B síntese.
C oxirredução.
D complexação.
E ácido-base.
*DO0725AZ5*"
2019,2,Questão 104,"Algumas toneladas de medicamentos para 
uso humano e veterinário são produzidas por ano. 
Os fármacos são desenvolvidos para serem estáveis, 
mantendo suas propriedades químicas de forma a 
atender a um propósito terapêutico. Após o consumo 
de fármacos, parte de sua dosagem é excretada 
de forma inalterada, persistindo no meio ambiente. 
Em todo o mundo, antibióticos, hormônios, anestésicos, 
anti-inflamatórios, entre outros, são detectados em 
concentrações preocupantes no esgoto doméstico, 
em águas superficiais e de subsolo. Dessa forma, a 
ocorrência de fármacos residuais no meio ambiente 
pode apresentar efeitos adversos em organismos 
aquáticos e terrestres.
BILA, D. M.; DEZOTTI, M. Fármacos no meio ambiente. 
 Química Nova, v. 26, n. 4, ago. 2003 (adaptado).
Qual ação minimiza a permanência desses 
contaminantes nos recursos hídricos?
A  Utilização de esterco como fertilizante na agricultura.
B  Ampliação das redes de coleta de esgoto 
na zona urbana.
C  Descarte dos medicamentos fora do prazo de 
validade em lixões.
D  Desenvolvimento de novos processos nas estações 
de tratamento de efluentes.
E  Reúso dos lodos provenientes das estações de 
tratamento de esgoto na agricultura."
2019,2,Questão 105,"Um teste de laboratório permite identificar alguns 
cátions metálicos ao introduzir uma pequena quantidade 
do material de interesse em uma chama de bico de 
Bunsen para, em seguida, observar a cor da luz emitida.
A cor observada é proveniente da emissão de radiação 
eletromagnética ao ocorrer a
A mudança da fase sólida para a fase líquida do 
elemento metálico.
B combustão dos cátions metálicos provocada pelas 
moléculas de oxigênio da atmosfera.
C diminuição da energia cinética dos elétrons em uma 
mesma órbita na eletrosfera atômica.
D transição eletrônica de um nível mais externo para 
outro mais interno na eletrosfera atômica.
E promoção dos elétrons que se encontram no 
estado fundamental de energia para níveis 
mais energéticos."
2019,2,Questão 106,"Slackline é um esporte no qual o atleta deve se 
equilibrar e executar manobras estando sobre uma fita 
esticada. Para a prática do esporte, as duas extremidades 
da fita são fixadas de forma que ela fique a alguns 
centímetros do solo. Quando uma atleta de massa 
igual a 80 kg está exatamente no meio da fita, essa se 
desloca verticalmente, formando um ângulo de 10° com a 
horizontal, como esquematizado na figura. Sabe-se que a 
aceleração da gravidade é igual a 10 m s−2, cos(10°) = 0,98 
e sen(10°) = 0,17.
Qual é a força que a fita exerce em cada uma das 
árvores por causa da presença da atleta?
A 4,0 × 102 N
B 4,1 × 102 N
C 8,0 × 102 N
D 2,4 × 103 N
E 4,7 × 103 N
*DO0725AZ6*"
2019,2,Questão 107,"Na piscicultura, costumam-se usar larvas de 
Artemia (crustáceo) para alimentar larvas de peixes. 
Ovos de Artemia são colocados em garrafas com água 
salgada e, sob condições ótimas de temperatura, luz e 
oxigênio, eles eclodem, liberando suas larvas, também 
conhecidas como náuplios. Para recolher os náuplios, 
coloca-se uma lâmpada branca fluorescente na boca da 
garrafa e estes começam a subir em direção ao gargalo.
Esse comportamento das artêmias é chamado de
A geotropismo positivo.
B fototropismo positivo.
C hidrotropismo negativo.
D termotropismo negativo.
E quimiotropismo negativo."
2019,2,Questão 108,"Por terem camada de valência completa, 
alta energia de ionização e afinidade eletrônica 
praticamente nula, considerou-se por muito tempo que 
os gases nobres não formariam compostos químicos. 
Porém, em 1962, foi realizada com sucesso a reação 
entre o xenônio (camada de valência 5s25p6) e o 
hexafluoreto de platina e, desde então, mais compostos 
novos de gases nobres vêm sendo sintetizados. 
Tais compostos demonstram que não se pode aceitar 
acriticamente a regra do octeto, na qual se considera 
que, numa ligação química, os átomos tendem a adquirir 
estabilidade assumindo a configuração eletrônica de 
gás nobre. Dentre os compostos conhecidos, um dos 
mais estáveis é o difluoreto de xenônio, no qual dois 
átomos do halogênio flúor (camada de valência 2s22p5) 
se ligam covalentemente ao átomo de gás nobre para 
ficarem com oito elétrons de valência.
Ao se escrever a fórmula de Lewis do composto de 
xenônio citado, quantos elétrons na camada de valência 
haverá no átomo do gás nobre?
A 6
B 8
C 10
D 12
E 14"
2019,2,Questão 109,"Na madrugada de 11 de março de 1978, partes de 
um foguete soviético reentraram na atmosfera acima da 
cidade do Rio de Janeiro e caíram no Oceano Atlântico. 
Foi um belo espetáculo, os inúmeros fragmentos 
entrando em ignição devido ao atrito com a atmosfera 
brilharam intensamente, enquanto “cortavam o céu”. 
Mas se a reentrada tivesse acontecido alguns minutos 
depois, teríamos uma tragédia, pois a queda seria na 
área urbana do Rio de Janeiro e não no oceano.
LAS CASAS, R. Lixo espacial. Observatório Astronômico Frei Rosário, 
ICEx, UFMG. Disponível em: www.observatorio.ufmg.br. 
 Acesso em: 27 set. 2011 (adaptado).
De acordo com os fatos relatados, a velocidade angular 
do foguete em relação à Terra no ponto de reentrada era
A igual à da Terra e no mesmo sentido.
B superior à da Terra e no mesmo sentido.
C inferior à da Terra e no sentido oposto.
D igual à da Terra e no sentido oposto.
E superior à da Terra e no sentido oposto.
*DO0725AZ7*"
2019,2,Questão 110,"Com base nos experimentos de plantas de Mendel, foram estabelecidos três princípios básicos, que são 
conhecidos como leis da uniformidade, segregação e distribuição independente. A lei da distribuição independente 
refere-se ao fato de que os membros de pares diferentes de genes segregam-se independentemente, uns dos 
outros, para a prole.
TURNPENNY, P. D. Genética médica. Rio de Janeiro: Elsevier, 2009 (adaptado).
Hoje, sabe-se que isso nem sempre é verdade. Por quê?
A A distribuição depende do caráter de dominância ou recessividade do gene.
B Os organismos nem sempre herdam cada um dos genes de cada um dos genitores.
C As alterações cromossômicas podem levar a falhas na segregação durante a meiose.
D Os genes localizados fisicamente próximos no mesmo cromossomo tendem a ser herdados juntos.
E O cromossomo que contém dois determinados genes pode não sofrer a disjunção na primeira fase da meiose."
2019,2,Questão 111,"Em qualquer obra de construção civil é fundamental a utilização de equipamentos de proteção individual, 
tal como capacetes. Por exemplo, a queda livre de um tijolo de massa 2,5 kg de uma altura de 5 m, cujo impacto 
contra um capacete pode durar até 0,5 s, resulta em uma força impulsiva média maior do que o peso do tijolo. 
Suponha que a aceleração gravitacional seja 10 m s−2 e que o efeito de resistência do ar seja desprezível.
A força impulsiva média gerada por esse impacto equivale ao peso de quantos tijolos iguais?
A 2
B 5
C 10
D 20
E 50"
2019,2,Questão 112,"Os hidrocarbonetos são moléculas orgânicas com uma série de aplicações industriais. Por exemplo, eles estão 
presentes em grande quantidade nas diversas frações do petróleo e normalmente são separados por destilação 
fracionada, com base em suas temperaturas de ebulição. O quadro apresenta as principais frações obtidas na 
destilação do petróleo em diferentes faixas de temperaturas.
Fração Faixa de temperatura (°C) Exemplos de produto(s)
Número de átomos de carbono 
(hidrocarboneto de fórmula geral CnH2n+2)
1 Até 20 Gás natural e gás de cozinha (GLP) C1 a C4 
2 30 a 180 Gasolina C6 a C12 
3 170 a 290 Querosene C11 a C16 
4 260 a 350 Óleo diesel C14 a C18 
SANTA MARIA, L. C. et al. Petróleo: um tema para o ensino de química. Química Nova na Escola, n. 15, maio 2002 (adaptado).
Na fração 4, a separação dos compostos ocorre em temperaturas mais elevadas porque
A suas densidades são maiores.
B o número de ramificações é maior.
C sua solubilidade no petróleo é maior.
D as forças intermoleculares são mais intensas.
E a cadeia carbônica é mais difícil de ser quebrada.
*DO0725AZ8*"
2019,2,Questão 113,"O espectrômetro de massa de tempo de voo é 
um dispositivo utilizado para medir a massa de íons. 
Nele, um íon de carga elétrica q é lançado em uma região 
de campo magnético constante B, descrevendo uma 
trajetória helicoidal, conforme a figura. Essa trajetória 
é formada pela composição de um movimento circular 
uniforme no plano yz e uma translação ao longo do eixo x. 
A vantagem desse dispositivo é que a velocidade angular 
do movimento helicoidal do íon é independente de sua 
velocidade inicial. O dispositivo então mede o tempo t de 
voo para N voltas do íon. Logo, com base nos valores 
q, B, N e t, pode-se determinar a massa do íon.
y
z
x
B
A massa do íon medida por esse dispositivo será
A
qBt
N2
B
qBt
N
C
2qBt
N
D
qBt
N
E
2qBt
N"
2019,2,Questão 114,"Na família Retroviridae encontram-se diversos vírus 
que infectam aves e mamíferos, sendo caracterizada 
pela produção de DNA a partir de uma molécula de RNA. 
Alguns retrovírus infectam exclusivamente humanos, 
não necessitando de outros hospedeiros, reservatórios 
ou vetores biológicos. As infecções ocasionadas 
por esses vírus vêm causando mortes e grandes 
prejuízos ao desenvolvimento social e econômico. 
Nesse contexto, pesquisadores têm produzido 
medicamentos que contribuem para o tratamento 
dessas doenças.
Que avanços tecnológicos têm contribuído para o 
tratamento dessas infecções virais?
A Melhoria dos métodos de controle dos vetores 
desses vírus.
B Fabricação de soros mutagênicos para combate 
desses vírus.
C Investimento da indústria em equipamentos de 
proteção individual.
D Produção de vacinas que evitam a infecção das 
células hospedeiras.
E Desenvolvimento de antirretrovirais que dificultam 
a reprodução desses vírus."
2019,2,Questão 115,"O concreto utilizado na construção civil é um 
material formado por cimento misturado a areia, a brita 
e a água. A areia é normalmente extraída de leitos 
de rios e a brita, oriunda da fragmentação de rochas. 
Impactos ambientais gerados no uso do concreto 
estão associados à extração de recursos minerais e ao 
descarte indiscriminado desse material. Na tentativa 
de reverter esse quadro, foi proposta a utilização de 
concreto reciclado moído em substituição ao particulado 
rochoso graúdo na fabricação de novo concreto, 
obtendo um material com as mesmas propriedades que 
o anterior.
O benefício ambiental gerado nessa proposta é a 
redução do(a)
A extração da brita.
B extração de areia.
C consumo de água.
D consumo de concreto.
E fabricação de cimento.
*DO0725AZ9*"
2019,2,Questão 116,"A fluidez da membrana celular é caracterizada pela 
capacidade de movimento das moléculas componentes 
dessa estrutura. Os seres vivos mantêm essa 
propriedade de duas formas: controlando a temperatura 
e/ou alterando a composição lipídica da membrana. 
Neste último aspecto, o tamanho e o grau de insaturação 
das caudas hidrocarbônicas dos fosfolipídios, conforme 
representados na figura, influenciam significativamente 
a fluidez. Isso porque quanto maior for a magnitude das 
interações entre os fosfolipídios, menor será a fluidez da 
membrana.
Representação simplificada da estrutura  
de um fosfolipídio
Caudas
hidrocarbônicas
Cabeça
polar
Insaturação
Assim, existem bicamadas lipídicas com diferentes 
composições de fosfolipídios, como as mostradas de I a V.
Qual das bicamadas lipídicas apresentadas possui 
maior fluidez?
A I
B II
C III
D IV
E V"
2019,2,Questão 117,"Em uma aula experimental de calorimetria, uma 
professora queimou 2,5 g de castanha-de-caju crua para 
aquecer 350 g de água, em um recipiente apropriado 
para diminuir as perdas de calor. Com base na leitura da 
tabela nutricional a seguir e da medida da temperatura da 
água, após a queima total do combustível, ela concluiu 
que 50% da energia disponível foi aproveitada. O calor 
específico da água é 1 cal g−1 °C−1, e sua temperatura 
inicial era de 20 °C.
Quantidade por porção de 10 g (2 castanhas)
Valor energético 70 kcal
Carboidratos 0,8 g
Proteínas 3,5 g
Gorduras totais 3,5 g
Qual foi a temperatura da água, em grau Celsius, 
medida ao final do experimento?
A 25
B 27
C 45
D 50
E 70"
2019,2,Questão 118,"Grupos de pesquisa em todo o mundo vêm buscando 
soluções inovadoras, visando a produção de dispositivos 
para a geração de energia elétrica. Dentre eles, 
pode-se destacar as baterias de zinco-ar, que combinam 
o oxigênio atmosférico e o metal zinco em um eletrólito 
aquoso de caráter alcalino. O esquema de funcionamento 
da bateria zinco-ar está apresentado na figura.
Me
mb
ran
a s
ep
ara
do
ra
El
etr
od
o p
or
os
o
El
etr
od
o d
e z
inc
o
Zn(OH)42−
OH−
O2
LI, Y.; DAI, H. Recent Advances in Zinc–Air Batteries. 
 Chemical Society Reviews, v. 43, n. 15, 2014 (adaptado).
No funcionamento da bateria, a espécie química formada 
no ânodo é
A H2 (g).
B O2 (g).
C H2O (l).
D OH− (aq).
E Zn(OH)42− (aq).
I II III IV V
*DO0725AZ10*"
2019,2,Questão 119,"Dois amigos se encontram em um posto de gasolina para calibrar os pneus de suas bicicletas. 
Uma das bicicletas é de corrida (bicicleta A) e a outra, de passeio (bicicleta B). Os pneus de ambas as bicicletas 
têm as mesmas características, exceto que a largura dos pneus de A é menor que a largura dos pneus de B. 
Ao calibrarem os pneus das bicicletas A e B, respectivamente com pressões de calibração pA e pB, os amigos 
observam que o pneu da bicicleta A deforma, sob mesmos esforços, muito menos que o pneu da bicicleta B. 
Pode-se considerar que as massas de ar comprimido no pneu da bicicleta A, mA, e no pneu da bicicleta B, mB, são 
diretamente proporcionais aos seus volumes.
Comparando as pressões e massas de ar comprimido nos pneus das bicicletas, temos:
A pA < pB e mA < mB
B pA > pB e mA < mB
C pA > pB e mA = mB
D pA < pB e mA = mB
E pA > pB e mA > mB"
2019,2,Questão 120,"A utilização de corantes na indústria de alimentos é bastante difundida e a escolha por corantes naturais vem 
sendo mais explorada por diversas razões. A seguir são mostradas três estruturas de corantes naturais.
Bixina (presente no urucum)
Licopeno (presente no tomate)
β-caroteno (presente na cenoura e na laranja)
COOCH3
HOOC
HAMERSKI, L.; REZENDE, M. J. C.; SILVA, B. V. Usando as cores da natureza para atender aos desejos do consumidor: 
substâncias naturais como corantes na indústria alimentícia. Revista Virtual de Química, n. 3, 2013.
A propriedade comum às estruturas que confere cor a esses compostos é a presença de
A cadeia conjugada.
B cadeia ramificada.
C átomos de carbonos terciários.
D ligações duplas de configuração cis.
E átomos de carbonos de hibridação sp3.
*DO0725AZ11*"
2019,2,Questão 121,"Numa feira de ciências, um estudante utilizará o 
disco de Maxwell (ioiô) para demonstrar o princípio da 
conservação da energia. A apresentação consistirá em 
duas etapas:
Etapa 1 - a explicação de que, à medida que o disco 
desce, parte de sua energia potencial gravitacional 
é transformada em energia cinética de translação e 
energia cinética de rotação;
Etapa 2 - o cálculo da energia cinética de rotação do 
disco no ponto mais baixo de sua trajetória, supondo o 
sistema conservativo.
Ao preparar a segunda etapa, ele considera a 
aceleração da gravidade igual a 10 m s−2 e a velocidade 
linear do centro de massa do disco desprezível em 
comparação com a velocidade angular. Em seguida, 
mede a altura do topo do disco em relação ao chão no 
ponto mais baixo de sua trajetória, obtendo 1
3
 da altura 
da haste do brinquedo.
As especificações de tamanho do brinquedo, isto é, 
de comprimento (C), largura (L) e altura (A), assim como 
da massa de seu disco de metal, foram encontradas 
pelo estudante no recorte de manual ilustrado a seguir.
Conteúdo: base de metal, hastes metálicas,
barra superior, disco de metal.
Tamanho (C × L × A): 300 mm × 100 mm × 410 mm
Massa do disco de metal: 30 g
2h
3
h
O resultado do cálculo da etapa 2, em joule, é:
A 4,10 × 10−2
B 8,20 × 10−2
C 1,23 × 10−1
D 8,20 × 104
E 1,23 × 105"
2019,2,Questão 122,"O odor que permanece nas mãos após o contato com 
alho pode ser eliminado pela utilização de um “sabonete 
de aço inoxidável”, constituído de aço inox (74%), cromo 
e níquel. A principal vantagem desse “sabonete” é que 
ele não se desgasta com o uso. Considere que a principal 
substância responsável pelo odor de alho é a alicina 
(estrutura I) e que, para que o odor seja eliminado, ela 
seja transformada na estrutura II.
O
S
S
Estrutura I
CH2 ═ CH — CH2 — S — S — CH2 — CH ═ CH2  
 Estrutura II
Na conversão de I em II, o  “sabonete” atuará como um
A ácido.
B redutor.
C eletrólito.
D tensoativo.
E catalisador."
2019,2,Questão 123,"A poluição radioativa compreende mais de 
200 nuclídeos, sendo que, do ponto de vista de impacto 
ambiental, destacam-se o césio-137 e o estrôncio-90. 
A maior contribuição de radionuclídeos antropogênicos 
no meio marinho ocorreu durante as décadas de 1950 
e 1960, como resultado dos testes nucleares realizados 
na atmosfera. O estrôncio-90 pode se acumular nos 
organismos vivos e em cadeias alimentares e, em 
razão de sua semelhança química, pode participar no 
equilíbrio com carbonato e substituir o cálcio em diversos 
processos biológicos.
FIGUEIRA, R. C. L.; CUNHA, I. I. L. A contaminação dos oceanos por 
radionuclídeos antropogênicos. Química Nova, n. 21, 1998 (adaptado).
Ao entrar numa cadeia alimentar da qual o homem 
faz parte, em qual tecido do organismo humano o 
estrôncio-90 será acumulado predominantemente?
A Cartilaginoso.
B Sanguíneo.
C Muscular.
D Nervoso.
E Ósseo.
*DO0725AZ12*"
2019,2,Questão 124,"Uma das técnicas de reciclagem química do polímero PET [poli(tereftalato de etileno)] gera o tereftalato de 
metila e o etanodiol, conforme o esquema de reação, e ocorre por meio de uma reação de transesterificação.
Altas temperaturas
e pressãoO O
O
O +  2n A +
n
n
COOCH3
n HO
OH
COOCH3PET
O composto A, representado no esquema de reação, é o
A metano.
B metanol.
C éter metílico.
D ácido etanoico.
E anidrido etanoico."
2019,2,Questão 125,"Durante sua evolução, as plantas apresentaram grande diversidade de características, as quais permitiram sua 
sobrevivência em diferentes ambientes. Na imagem, cinco dessas características estão indicadas por números.
ALGA VERDE
ANCESTRAL
500 450 400 350 300 50 0
Milhões de anos
Legenda:
1.  Embriões protegidos no gametófito.
2   Tecidos condutores verdadeiros.
3   Formação de tubo polínico.
4   Polinização pelo vento.
5   Produção de frutos.
Hepáticas
Antóceros
Musgos
Licófitas (licopódios,
Isoetes, Selaginella)
Pteridófitas (samambaias,
cavalinhas, Psilotum)
Gimnospermas
Angiospermas
4
5
1
3
2
CAMPBELL, N. et al. Biologia. São Paulo: Artmed, 2010 (adaptado).
A aquisição evolutiva que permitiu a conquista definitiva do ambiente terrestre pelas plantas está indicada pelo número
A 1.
B 2.
C 3.
D 4.
E 5.
*DO0725AZ13*"
2019,2,Questão 126,"Uma casa tem um cabo elétrico mal dimensionado, 
de resistência igual a 10 Ω, que a conecta à rede elétrica 
de 120 V. Nessa casa, cinco lâmpadas, de resistência 
igual a 200 Ω, estão conectadas ao mesmo circuito que 
uma televisão de resistência igual a 50 Ω, conforme 
ilustrado no esquema. A televisão funciona apenas com 
tensão entre 90 V e 130 V.
10 Ω
20
0 
Ω
20
0 
Ω
20
0 
Ω
20
0 
Ω
20
0 
Ω 5
0 
Ω120 V
O número máximo de lâmpadas que podem ser ligadas 
sem que a televisão pare de funcionar é:
A 1.
B 2.
C 3.
D 4.
E 5."
2019,2,Questão 127,"O 2,4-dinitrofenol (DNP) é conhecido como 
desacoplador da cadeia de elétrons na mitocôndria e 
apresenta um efeito emagrecedor. Contudo, por ser 
perigoso e pela ocorrência de casos letais, seu uso 
como medicamento é proibido em diversos países, 
inclusive no Brasil. Na mitocôndria, essa substância 
captura, no espaço intermembranas, prótons (H+) 
provenientes da atividade das proteínas da cadeia 
respiratória, retornando-os à matriz mitocondrial. 
Assim, esses prótons não passam pelo transporte 
enzimático na membrana interna.
GRUNDLINGH, J. et al. 2,4-Dinitrophenol (DNP): a Weight 
Loss Agent with Significant Acute Toxicity and Risk of Death. 
 Journal of Medical Toxicology, v. 7, 2011 (adaptado).
O efeito emagrecedor desse composto está relacionado 
ao(à)
A obstrução da cadeia respiratória, resultando em 
maior consumo celular de ácidos graxos.
B bloqueio das reações do ciclo de Krebs, resultando 
em maior gasto celular de energia.
C diminuição da produção de acetil CoA, resultando 
em maior gasto celular de piruvato.
D inibição da glicólise, resultando em maior absorção 
celular da glicose sanguínea.
E redução da produção de ATP, resultando em maior 
gasto celular de nutrientes."
